trip_index,line_no,route_text_raw,variant,origin,destination,note,start_time,terminal_time,start_minutes,terminal_minutes,trip_minutes,service_type,source_pdf,source_page
12,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,15:35,16:20,935,980,45,daily,k10.pdf,1
13,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:35,17:20,995,1040,45,daily,k10.pdf,1
14,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,1
15,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:35,19:20,1115,1160,45,daily,k10.pdf,1
16,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:30,20:15,1170,1215,45,daily,k10.pdf,1
17,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,1
18,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:35,22:10,1295,1330,35,daily,k10.pdf,1
19,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:20,23:05,1340,1385,45,daily,k10.pdf,1
1,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,06:20,06:55,380,415,35,daily,k10.pdf,1
3,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,07:17,08:10,437,490,53,daily,k10.pdf,2
4,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,08:20,09:10,500,550,50,daily,k10.pdf,2
5,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,09:17,10:10,557,610,53,daily,k10.pdf,2
6,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:15,11:10,615,670,55,daily,k10.pdf,2
7,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,11:15,12:10,675,730,55,daily,k10.pdf,2
8,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:30,745,810,65,daily,k10.pdf,2
9,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,13:53,14:45,833,885,52,daily,k10.pdf,2
10,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:20,15:10,860,910,50,daily,k10.pdf,2
11,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,16:35,17:20,995,1040,45,daily,k10.pdf,2
12,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,2
13,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,18:35,19:20,1115,1160,45,daily,k10.pdf,2
14,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,2
15,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,21:35,22:10,1295,1330,35,daily,k10.pdf,2
16,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,22:20,23:05,1340,1385,45,daily,k10.pdf,2
1,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,13:43,14:25,823,865,42,daily,k10.pdf,2
2,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΛΙΜΑΝΙ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,15:35,16:20,935,980,45,daily,k10.pdf,2
3,10,ΛΙΜΑΝΙ - ΓΑΖΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ,ΛΙΜΑΝΙ,ΑΕΡΟΔΡΟΜΙΟ,,19:30,20:15,1170,1215,45,daily,k10.pdf,2
2,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,10:15,11:10,615,670,55,daily,k10.pdf,3
3,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,12:25,13:30,745,810,65,daily,k10.pdf,3
4,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,13:53,14:45,833,885,52,daily,k10.pdf,3
5,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,14:20,15:10,860,910,50,daily,k10.pdf,3
6,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΛΙΜΑΝΙ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΛΙΜΑΝΙ,,17:35,18:20,1055,1100,45,daily,k10.pdf,3
7,10,ΑΕΡΟΔΡΟΜΙΟ - ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ - ΑΕΡΟΔΡΟΜΙΟ,ΓΑΖΙ ΚΑΒΡΟΧΩΡΙ,ΑΕΡΟΔΡΟΜΙΟ,ΑΕΡΟΔΡΟΜΙΟ,,20:35,21:15,1235,1275,40,daily,k10.pdf,3
