trip_index,line_no,route_text_raw,variant,origin,destination,note,start_time,terminal_time,start_minutes,terminal_minutes,trip_minutes,service_type,source_pdf,source_page
24,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,17:30,18:00,1050,1080,30,unknown,kur2.pdf,1
25,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,18:00,18:30,1080,1110,30,daily,kur2.pdf,2
26,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,18:30,19:00,1110,1140,30,daily,kur2.pdf,2
27,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,19:00,19:30,1140,1170,30,daily,kur2.pdf,2
28,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,19:30,20:00,1170,1200,30,daily,kur2.pdf,2
29,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,20:00,20:30,1200,1230,30,daily,kur2.pdf,2
30,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,20:30,21:00,1230,1260,30,daily,kur2.pdf,2
31,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,21:00,21:30,1260,1290,30,daily,kur2.pdf,2
32,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,21:30,22:00,1290,1320,30,daily,kur2.pdf,2
33,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,22:00,22:25,1320,1345,25,daily,kur2.pdf,2
34,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,22:25,22:50,1345,1370,25,daily,kur2.pdf,2
35,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,22:50,23:10,1370,1390,20,daily,kur2.pdf,2
36,02,ΛΙΜΑΝΙ - ΚΝΩΣΣΟΣ - ΛΙΜΑΝΙ,ΚΝΩΣΣΟΣ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,23:15,23:30,1395,1410,15,daily,kur2.pdf,2
1,02,ΛΙΜΑΝΙ - ΣΚΑΛΑΝΙ - ΛΙΜΑΝΙ,ΣΚΑΛΑΝΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,10:00,10:30,600,630,30,daily,kur2.pdf,2
2,02,ΛΙΜΑΝΙ - ΣΚΑΛΑΝΙ - ΛΙΜΑΝΙ,ΣΚΑΛΑΝΙ,ΛΙΜΑΝΙ,ΛΙΜΑΝΙ,,16:00,16:30,960,990,30,daily,kur2.pdf,2
